TrackId,Name,AlbumId,MediaTypeId,GenreId,Composer,Milliseconds,Bytes,UnitPrice,NOT,CONSTRAINT
2292,Turn You Inside-Out,188,1,4,Bill Berry-Peter Buck-Mike Mills-Michael Stipe,257358,8395671,0.99,,
2293,Hairshirt,188,1,4,Bill Berry-Peter Buck-Mike Mills-Michael Stipe,235911,7753807,0.99,,
2294,I Remember California,188,1,4,Bill Berry-Peter Buck-Mike Mills-Michael Stipe,304013,9950311,0.99,,
2295,Untitled,188,1,4,Bill Berry-Peter Buck-Mike Mills-Michael Stipe,191503,6332426,0.99,,
2296,How The West Was Won And Where It Got Us,189,1,1,Bill Berry-Peter Buck-Mike Mills-Michael Stipe,271151,8994291,0.99,,
2297,The Wake-Up Bomb,189,1,1,Bill Berry-Peter Buck-Mike Mills-Michael Stipe,308532,10077337,0.99,,
2298,New Test Leper,189,1,1,Bill Berry-Peter Buck-Mike Mills-Michael Stipe,326791,10866447,0.99,,
2299,Undertow,189,1,1,Bill Berry-Peter Buck-Mike Mills-Michael Stipe,309498,10131005,0.99,,
2300,E-Bow The Letter,189,1,1,Bill Berry-Peter Buck-Mike Mills-Michael Stipe,324963,10714576,0.99,,
2301,Leave,189,1,1,Bill Berry-Peter Buck-Mike Mills-Michael Stipe,437968,14433365,0.99,,
2302,Departure,189,1,1,Bill Berry-Peter Buck-Mike Mills-Michael Stipe,209423,6818425,0.99,,
2303,Bittersweet Me,189,1,1,Bill Berry-Peter Buck-Mike Mills-Michael Stipe,245812,8114718,0.99,,
2304,Be Mine,189,1,1,Bill Berry-Peter Buck-Mike Mills-Michael Stipe,333087,10790541,0.99,,
2305,Binky The Doormat,189,1,1,Bill Berry-Peter Buck-Mike Mills-Michael Stipe,301688,9950320,0.99,,
2306,Zither,189,1,1,Bill Berry-Peter Buck-Mike Mills-Michael Stipe,154148,5032962,0.99,,
2307,"So Fast, So Numb",189,1,1,Bill Berry-Peter Buck-Mike Mills-Michael Stipe,252682,8341223,0.99,,
2308,Low Desert,189,1,1,Bill Berry-Peter Buck-Mike Mills-Michael Stipe,212062,6989288,0.99,,
2309,Electrolite,189,1,1,Bill Berry-Peter Buck-Mike Mills-Michael Stipe,245315,8051199,0.99,,
2310,Losing My Religion,187,1,4,Bill Berry/Michael Stipe/Mike Mills/Peter Buck,269035,8885672,0.99,,
2311,Low,187,1,4,Bill Berry/Michael Stipe/Mike Mills/Peter Buck,296777,9633860,0.99,,
2312,Near Wild Heaven,187,1,4,Bill Berry/Michael Stipe/Mike Mills/Peter Buck,199862,6610009,0.99,,
2313,Endgame,187,1,4,Bill Berry/Michael Stipe/Mike Mills/Peter Buck,230687,7664479,0.99,,
2314,Belong,187,1,4,Bill Berry/Michael Stipe/Mike Mills/Peter Buck,247013,8219375,0.99,,
2315,Half A World Away,187,1,4,Bill Berry/Michael Stipe/Mike Mills/Peter Buck,208431,6837283,0.99,,
2316,Texarkana,187,1,4,Bill Berry/Michael Stipe/Mike Mills/Peter Buck,220081,7260681,0.99,,
2317,Country Feedback,187,1,4,Bill Berry/Michael Stipe/Mike Mills/Peter Buck,249782,8178943,0.99,,
2318,Carnival Of Sorts,190,1,4,R.E.M.,233482,7669658,0.99,,
2319,Radio Free Aurope,190,1,4,R.E.M.,245315,8163490,0.99,,
2320,Perfect Circle,190,1,4,R.E.M.,208509,6898067,0.99,,
2321,Talk About The Passion,190,1,4,R.E.M.,203206,6725435,0.99,,
2322,So Central Rain,190,1,4,R.E.M.,194768,6414550,0.99,,
2323,Don't Go Back To Rockville,190,1,4,R.E.M.,272352,9010715,0.99,,
2324,Pretty Persuasion,190,1,4,R.E.M.,229929,7577754,0.99,,
2325,Green Grow The Rushes,190,1,4,R.E.M.,225671,7422425,0.99,,
2326,Can't Get There From Here,190,1,4,R.E.M.,220630,7285936,0.99,,
2327,Driver 8,190,1,4,R.E.M.,204747,6779076,0.99,,
2328,Fall On Me,190,1,4,R.E.M.,172016,5676811,0.99,,
2329,I Believe,190,1,4,R.E.M.,227709,7542929,0.99,,
2330,Cuyahoga,190,1,4,R.E.M.,260623,8591057,0.99,,
2331,The One I Love,190,1,4,R.E.M.,197355,6495125,0.99,,
2332,The Finest Worksong,190,1,4,R.E.M.,229276,7574856,0.99,,
2334,Infeliz Natal,191,1,4,Rodolfo,138266,4503299,0.99,,
2335,A Sua,191,1,4,Rodolfo,142132,4622064,0.99,,
2336,Papeau Nuky Doe,191,1,4,Rodolfo,121652,3995022,0.99,,
2337,Merry Christmas,191,1,4,Rodolfo,126040,4166652,0.99,,
2338,Bodies,191,1,4,Rodolfo,180035,5873778,0.99,,
2339,Puteiro Em João Pessoa,191,1,4,Rodolfo,195578,6395490,0.99,,
2340,Esporrei Na Manivela,191,1,4,Rodolfo,293276,9618499,0.99,,
2341,Bê-a-Bá,191,1,4,Rodolfo,249051,8130636,0.99,,
2342,Cajueiro,191,1,4,Rodolfo,158589,5164837,0.99,,
2343,Palhas Do Coqueiro,191,1,4,Rodolfo,133851,4396466,0.99,,
2344,Maluco Beleza,192,1,1,,203206,6628067,0.99,,
2345,O Dia Em Que A Terra Parou,192,1,1,,261720,8586678,0.99,,
2346,No Fundo Do Quintal Da Escola,192,1,1,,177606,5836953,0.99,,
2347,O Segredo Do Universo,192,1,1,,192679,6315187,0.99,,
2348,As Profecias,192,1,1,,232515,7657732,0.99,,
2349,Mata Virgem,192,1,1,,142602,4690029,0.99,,
2350,Sapato 36,192,1,1,,196702,6507301,0.99,,
2351,Todo Mundo Explica,192,1,1,,134896,4449772,0.99,,
2352,Que Luz É Essa,192,1,1,,165067,5620058,0.99,,
2353,Diamante De Mendigo,192,1,1,,206053,6775101,0.99,,
2354,Negócio É,192,1,1,,175464,5826775,0.99,,
2355,"Muita Estrela, Pouca Constelação",192,1,1,,268068,8781021,0.99,,
2356,Século XXI,192,1,1,,244897,8040563,0.99,,
2358,The Power Of Equality,193,1,4,Anthony Kiedis/Chad Smith/Flea/John Frusciante,243591,8148266,0.99,,
2359,If You Have To Ask,193,1,4,Anthony Kiedis/Chad Smith/Flea/John Frusciante,216790,7199175,0.99,,
2360,Breaking The Girl,193,1,4,Anthony Kiedis/Chad Smith/Flea/John Frusciante,295497,9805526,0.99,,
2361,Funky Monks,193,1,4,Anthony Kiedis/Chad Smith/Flea/John Frusciante,323395,10708168,0.99,,
2362,Suck My Kiss,193,1,4,Anthony Kiedis/Chad Smith/Flea/John Frusciante,217234,7129137,0.99,,
2363,I Could Have Lied,193,1,4,Anthony Kiedis/Chad Smith/Flea/John Frusciante,244506,8088244,0.99,,
2364,Mellowship Slinky In B Major,193,1,4,Anthony Kiedis/Chad Smith/Flea/John Frusciante,240091,7971384,0.99,,
2365,The Righteous & The Wicked,193,1,4,Anthony Kiedis/Chad Smith/Flea/John Frusciante,248084,8134096,0.99,,
2366,Give It Away,193,1,4,Anthony Kiedis/Chad Smith/Flea/John Frusciante,283010,9308997,0.99,,
2367,Blood Sugar Sex Magik,193,1,4,Anthony Kiedis/Chad Smith/Flea/John Frusciante,271229,8940573,0.99,,
2368,Under The Bridge,193,1,4,Anthony Kiedis/Chad Smith/Flea/John Frusciante,264359,8682716,0.99,,
2369,Naked In The Rain,193,1,4,Anthony Kiedis/Chad Smith/Flea/John Frusciante,265717,8724674,0.99,,
2370,Apache Rose Peacock,193,1,4,Anthony Kiedis/Chad Smith/Flea/John Frusciante,282226,9312588,0.99,,
2371,The Greeting Song,193,1,4,Anthony Kiedis/Chad Smith/Flea/John Frusciante,193593,6346507,0.99,,
2372,My Lovely Man,193,1,4,Anthony Kiedis/Chad Smith/Flea/John Frusciante,279118,9220114,0.99,,
2373,Sir Psycho Sexy,193,1,4,Anthony Kiedis/Chad Smith/Flea/John Frusciante,496692,16354362,0.99,,
2374,They're Red Hot,193,1,4,Robert Johnson,71941,2382220,0.99,,
2375,By The Way,194,1,1,"Anthony Kiedis, Flea, John Frusciante, and Chad Smith",218017,7197430,0.99,,
2376,Universally Speaking,194,1,1,"Anthony Kiedis, Flea, John Frusciante, and Chad Smith",259213,8501904,0.99,,
2377,This Is The Place,194,1,1,"Anthony Kiedis, Flea, John Frusciante, and Chad Smith",257906,8469765,0.99,,
2378,Dosed,194,1,1,"Anthony Kiedis, Flea, John Frusciante, and Chad Smith",312058,10235611,0.99,,
2379,Don't Forget Me,194,1,1,"Anthony Kiedis, Flea, John Frusciante, and Chad Smith",277995,9107071,0.99,,
2380,The Zephyr Song,194,1,1,"Anthony Kiedis, Flea, John Frusciante, and Chad Smith",232960,7690312,0.99,,
2381,Can't Stop,194,1,1,"Anthony Kiedis, Flea, John Frusciante, and Chad Smith",269400,8872479,0.99,,
2382,I Could Die For You,194,1,1,"Anthony Kiedis, Flea, John Frusciante, and Chad Smith",193906,6333311,0.99,,
2383,Midnight,194,1,1,"Anthony Kiedis, Flea, John Frusciante, and Chad Smith",295810,9702450,0.99,,
2384,Throw Away Your Television,194,1,1,"Anthony Kiedis, Flea, John Frusciante, and Chad Smith",224574,7483526,0.99,,
2385,Cabron,194,1,1,"Anthony Kiedis, Flea, John Frusciante, and Chad Smith",218592,7458864,0.99,,
2386,Tear,194,1,1,"Anthony Kiedis, Flea, John Frusciante, and Chad Smith",317413,10395500,0.99,,
2387,On Mercury,194,1,1,"Anthony Kiedis, Flea, John Frusciante, and Chad Smith",208509,6834762,0.99,,
2388,Minor Thing,194,1,1,"Anthony Kiedis, Flea, John Frusciante, and Chad Smith",217835,7148115,0.99,,
2389,Warm Tape,194,1,1,"Anthony Kiedis, Flea, John Frusciante, and Chad Smith",256653,8358200,0.99,,
2390,Venice Queen,194,1,1,"Anthony Kiedis, Flea, John Frusciante, and Chad Smith",369110,12280381,0.99,,
2391,Around The World,195,1,1,Anthony Kiedis/Chad Smith/Flea/John Frusciante,238837,7859167,0.99,,
2392,Parallel Universe,195,1,1,Red Hot Chili Peppers,270654,8958519,0.99,,
2393,Scar Tissue,195,1,1,Red Hot Chili Peppers,217469,7153744,0.99,,
2394,Otherside,195,1,1,Red Hot Chili Peppers,255973,8357989,0.99,,
2395,Get On Top,195,1,1,Red Hot Chili Peppers,198164,6587883,0.99,,
2396,Californication,195,1,1,Red Hot Chili Peppers,321671,10568999,0.99,,
2397,Easily,195,1,1,Red Hot Chili Peppers,231418,7504534,0.99,,
2398,Porcelain,195,1,1,Anthony Kiedis/Chad Smith/Flea/John Frusciante,163787,5278793,0.99,,
2399,Emit Remmus,195,1,1,Red Hot Chili Peppers,240300,7901717,0.99,,
2400,I Like Dirt,195,1,1,Red Hot Chili Peppers,157727,5225917,0.99,,
2401,This Velvet Glove,195,1,1,Red Hot Chili Peppers,225280,7480537,0.99,,
2402,Savior,195,1,1,Anthony Kiedis/Chad Smith/Flea/John Frusciante,292493,9551885,0.99,,
2403,Purple Stain,195,1,1,Red Hot Chili Peppers,253440,8359971,0.99,,
2404,Right On Time,195,1,1,Red Hot Chili Peppers,112613,3722219,0.99,,
2405,Road Trippin',195,1,1,Red Hot Chili Peppers,205635,6685831,0.99,,
2406,The Spirit Of Radio,196,1,1,Geddy Lee And Alex Lifeson/Geddy Lee And Neil Peart/Rush,299154,9862012,0.99,,
2407,The Trees,196,1,1,Geddy Lee And Alex Lifeson/Geddy Lee And Neil Peart/Rush,285126,9345473,0.99,,
2408,Something For Nothing,196,1,1,Geddy Lee And Alex Lifeson/Geddy Lee And Neil Peart/Rush,240770,7898395,0.99,,
2409,Freewill,196,1,1,Geddy Lee And Alex Lifeson/Geddy Lee And Neil Peart/Rush,324362,10694110,0.99,,
2410,Xanadu,196,1,1,Geddy Lee And Alex Lifeson/Geddy Lee And Neil Peart/Rush,667428,21753168,0.99,,
2411,Bastille Day,196,1,1,Geddy Lee And Alex Lifeson/Geddy Lee And Neil Peart/Rush,280528,9264769,0.99,,
2412,By-Tor And The Snow Dog,196,1,1,Geddy Lee And Alex Lifeson/Geddy Lee And Neil Peart/Rush,519888,17076397,0.99,,
2413,Anthem,196,1,1,Geddy Lee And Alex Lifeson/Geddy Lee And Neil Peart/Rush,264515,8693343,0.99,,
2414,Closer To The Heart,196,1,1,Geddy Lee And Alex Lifeson/Geddy Lee And Neil Peart/Rush,175412,5767005,0.99,,
2415,2112 Overture,196,1,1,Geddy Lee And Alex Lifeson/Geddy Lee And Neil Peart/Rush,272718,8898066,0.99,,
2416,The Temples Of Syrinx,196,1,1,Geddy Lee And Alex Lifeson/Geddy Lee And Neil Peart/Rush,133459,4360163,0.99,,
2417,La Villa Strangiato,196,1,1,Geddy Lee And Alex Lifeson/Geddy Lee And Neil Peart/Rush,577488,19137855,0.99,,
2418,Fly By Night,196,1,1,Geddy Lee And Alex Lifeson/Geddy Lee And Neil Peart/Rush,202318,6683061,0.99,,
2419,Finding My Way,196,1,1,Geddy Lee And Alex Lifeson/Geddy Lee And Neil Peart/Rush,305528,9985701,0.99,,
2420,Jingo,197,1,1,M.Babatunde Olantunji,592953,19736495,0.99,,
2421,El Corazon Manda,197,1,1,E.Weiss,713534,23519583,0.99,,
2422,La Puesta Del Sol,197,1,1,E.Weiss,628062,20614621,0.99,,
2423,Persuasion,197,1,1,Carlos Santana,318432,10354751,0.99,,
2424,As The Years Go by,197,1,1,Albert King,233064,7566829,0.99,,
2425,Soul Sacrifice,197,1,1,Carlos Santana,296437,9801120,0.99,,
2426,Fried Neckbones And Home Fries,197,1,1,W.Correa,638563,20939646,0.99,,
2427,Santana Jam,197,1,1,Carlos Santana,882834,29207100,0.99,,
2428,Evil Ways,198,1,1,,475402,15289235,0.99,,
2429,We've Got To Get Together/Jingo,198,1,1,,1070027,34618222,0.99,,
2430,Rock Me,198,1,1,,94720,3037596,0.99,,
2431,Just Ain't Good Enough,198,1,1,,850259,27489067,0.99,,
2432,Funky Piano,198,1,1,,934791,30200730,0.99,,
2433,The Way You Do To Mer,198,1,1,,618344,20028702,0.99,,
2434,Holding Back The Years,141,1,1,Mick Hucknall and Neil Moss,270053,8833220,0.99,,
2435,Money's Too Tight To Mention,141,1,1,John and William Valentine,268408,8861921,0.99,,
2436,The Right Thing,141,1,1,Mick Hucknall,262687,8624063,0.99,,
2437,It's Only Love,141,1,1,Jimmy and Vella Cameron,232594,7659017,0.99,,
2438,A New Flame,141,1,1,Mick Hucknall,237662,7822875,0.99,,
2439,You've Got It,141,1,1,Mick Hucknall and Lamont Dozier,235232,7712845,0.99,,
2440,If You Don't Know Me By Now,141,1,1,Kenny Gamble and Leon Huff,206524,6712634,0.99,,
2441,Stars,141,1,1,Mick Hucknall,248137,8194906,0.99,,
2442,Something Got Me Started,141,1,1,Mick Hucknall and Fritz McIntyre,239595,7997139,0.99,,
2443,Thrill Me,141,1,1,Mick Hucknall and Fritz McIntyre,303934,10034711,0.99,,
2444,Your Mirror,141,1,1,Mick Hucknall,240666,7893821,0.99,,
2445,For Your Babies,141,1,1,Mick Hucknall,256992,8408803,0.99,,
2446,So Beautiful,141,1,1,Mick Hucknall,298083,9837832,0.99,,
2447,Angel,141,1,1,Carolyn Franklin and Sonny Saunders,240561,7880256,0.99,,
2448,Fairground,141,1,1,Mick Hucknall,263888,8793094,0.99,,
2449,Água E Fogo,199,1,1,Chico Amaral/Edgard Scandurra/Samuel Rosa,278987,9272272,0.99,,
2450,Três Lados,199,1,1,Chico Amaral/Samuel Rosa,233665,7699609,0.99,,
2451,Ela Desapareceu,199,1,1,Chico Amaral/Samuel Rosa,250122,8289200,0.99,,
2452,Balada Do Amor Inabalável,199,1,1,Fausto Fawcett/Samuel Rosa,240613,8025816,0.99,,
2453,Canção Noturna,199,1,1,Chico Amaral/Lelo Zanettik,238628,7874774,0.99,,
2454,Muçulmano,199,1,1,"Leão, Rodrigo F./Samuel Rosa",249600,8270613,0.99,,
2455,Maquinarama,199,1,1,Chico Amaral/Samuel Rosa,245629,8213710,0.99,,
2456,Rebelião,199,1,1,Chico Amaral/Samuel Rosa,298527,9817847,0.99,,
2457,A Última Guerra,199,1,1,"Leão, Rodrigo F./Lô Borges/Samuel Rosa",314723,10480391,0.99,,
2458,Fica,199,1,1,Chico Amaral/Samuel Rosa,272169,8980972,0.99,,
2459,Ali,199,1,1,Nando Reis/Samuel Rosa,306390,10110351,0.99,,
2460,Preto Damião,199,1,1,Chico Amaral/Samuel Rosa,264568,8697658,0.99,,
2461,É Uma Partida De Futebol,200,1,1,Samuel Rosa,1071,38747,0.99,,
2462,Eu Disse A Ela,200,1,1,Samuel Rosa,254223,8479463,0.99,,
2463,Zé Trindade,200,1,1,Samuel Rosa,247954,8331310,0.99,,
2464,Garota Nacional,200,1,1,Samuel Rosa,317492,10511239,0.99,,
2465,Tão Seu,200,1,1,Samuel Rosa,243748,8133126,0.99,,
2466,Sem Terra,200,1,1,Samuel Rosa,279353,9196411,0.99,,
2467,Os Exilados,200,1,1,Samuel Rosa,245551,8222095,0.99,,
2468,Um Dia Qualquer,200,1,1,Samuel Rosa,292414,9805570,0.99,,
2469,Los Pretos,200,1,1,Samuel Rosa,239229,8025667,0.99,,
2470,Sul Da América,200,1,1,Samuel Rosa,254928,8484871,0.99,,
2471,Poconé,200,1,1,Samuel Rosa,318406,10771610,0.99,,
2472,Lucky 13,201,1,4,Billy Corgan,189387,6200617,0.99,,
2473,Aeroplane Flies High,201,1,4,Billy Corgan,473391,15408329,0.99,,
2474,Because You Are,201,1,4,Billy Corgan,226403,7405137,0.99,,
2475,Slow Dawn,201,1,4,Billy Corgan,192339,6269057,0.99,,
2476,Believe,201,1,4,James Iha,192940,6320652,0.99,,
2477,My Mistake,201,1,4,Billy Corgan,240901,7843477,0.99,,
2478,Marquis In Spades,201,1,4,Billy Corgan,192731,6304789,0.99,,
2479,Here's To The Atom Bomb,201,1,4,Billy Corgan,266893,8763140,0.99,,
2480,Sparrow,201,1,4,Billy Corgan,176822,5696989,0.99,,
2481,Waiting,201,1,4,Billy Corgan,228336,7627641,0.99,,
2482,Saturnine,201,1,4,Billy Corgan,229877,7523502,0.99,,
2483,Rock On,201,1,4,David Cook,366471,12133825,0.99,,
2484,Set The Ray To Jerry,201,1,4,Billy Corgan,249364,8215184,0.99,,
2485,Winterlong,201,1,4,Billy Corgan,299389,9670616,0.99,,
2486,Soot & Stars,201,1,4,Billy Corgan,399986,12866557,0.99,,
2487,Blissed & Gone,201,1,4,Billy Corgan,286302,9305998,0.99,,
2488,Siva,202,1,4,Billy Corgan,261172,8576622,0.99,,
2489,Rhinocerous,202,1,4,Billy Corgan,353462,11526684,0.99,,
2490,Drown,202,1,4,Billy Corgan,270497,8883496,0.99,,
2491,Cherub Rock,202,1,4,Billy Corgan,299389,9786739,0.99,,
2492,Today,202,1,4,Billy Corgan,202213,6596933,0.99,,
2493,Disarm,202,1,4,Billy Corgan,198556,6508249,0.99,,
2494,Landslide,202,1,4,Stevie Nicks,190275,6187754,0.99,,
2495,Bullet With Butterfly Wings,202,1,4,Billy Corgan,257306,8431747,0.99,,
2496,1979,202,1,4,Billy Corgan,263653,8728470,0.99,,
2497,Zero,202,1,4,Billy Corgan,161123,5267176,0.99,,
2498,"Tonight, Tonight",202,1,4,Billy Corgan,255686,8351543,0.99,,
2499,Eye,202,1,4,Billy Corgan,294530,9784201,0.99,,
2500,Ava Adore,202,1,4,Billy Corgan,261433,8590412,0.99,,
2501,Perfect,202,1,4,Billy Corgan,203023,6734636,0.99,,
2502,The Everlasting Gaze,202,1,4,Billy Corgan,242155,7844404,0.99,,
2503,Stand Inside Your Love,202,1,4,Billy Corgan,253753,8270113,0.99,,
2504,Real Love,202,1,4,Billy Corgan,250697,8025896,0.99,,
2505,[Untitled],202,1,4,Billy Corgan,231784,7689713,0.99,,
2506,Nothing To Say,203,1,1,Chris Cornell/Kim Thayil,238027,7744833,0.99,,
2507,Flower,203,1,1,Chris Cornell/Kim Thayil,208822,6830732,0.99,,
2508,Loud Love,203,1,1,Chris Cornell,297456,9660953,0.99,,
2509,Hands All Over,203,1,1,Chris Cornell/Kim Thayil,362475,11893108,0.99,,
2510,Get On The Snake,203,1,1,Chris Cornell/Kim Thayil,225123,7313744,0.99,,
2511,Jesus Christ Pose,203,1,1,Ben Shepherd/Chris Cornell/Kim Thayil/Matt Cameron,352966,11739886,0.99,,
2512,Outshined,203,1,1,Chris Cornell,312476,10274629,0.99,,
2513,Rusty Cage,203,1,1,Chris Cornell,267728,8779485,0.99,,
2514,Spoonman,203,1,1,Chris Cornell,248476,8289906,0.99,,
2515,The Day I Tried To Live,203,1,1,Chris Cornell,321175,10507137,0.99,,
2516,Black Hole Sun,203,1,1,Soundgarden,320365,10425229,0.99,,
2517,Fell On Black Days,203,1,1,Chris Cornell,282331,9256082,0.99,,
2518,Pretty Noose,203,1,1,Chris Cornell,253570,8317931,0.99,,
2519,Burden In My Hand,203,1,1,Chris Cornell,292153,9659911,0.99,,
2520,Blow Up The Outside World,203,1,1,Chris Cornell,347898,11379527,0.99,,
2521,Ty Cobb,203,1,1,Ben Shepherd/Chris Cornell,188786,6233136,0.99,,
2522,Bleed Together,203,1,1,Chris Cornell,232202,7597074,0.99,,
2523,Morning Dance,204,1,2,Jay Beckenstein,238759,8101979,0.99,,
2524,Jubilee,204,1,2,Jeremy Wall,275147,9151846,0.99,,
2525,Rasul,204,1,2,Jeremy Wall,238315,7854737,0.99,,
2526,Song For Lorraine,204,1,2,Jay Beckenstein,240091,8101723,0.99,,
2527,Starburst,204,1,2,Jeremy Wall,291500,9768399,0.99,,
2528,Heliopolis,204,1,2,Jay Beckenstein,338729,11365655,0.99,,
2529,It Doesn't Matter,204,1,2,Chet Catallo,270027,9034177,0.99,,
2530,Little Linda,204,1,2,Jeremy Wall,264019,8958743,0.99,,
2531,End Of Romanticism,204,1,2,Rick Strauss,320078,10553155,0.99,,
2532,The House Is Rockin',205,1,6,Doyle Bramhall/Stevie Ray Vaughan,144352,4706253,0.99,,
2533,Crossfire,205,1,6,B. Carter/C. Layton/R. Ellsworth/R. Wynans/T. Shannon,251219,8238033,0.99,,
2534,Tightrope,205,1,6,Doyle Bramhall/Stevie Ray Vaughan,281155,9254906,0.99,,
2535,Let Me Love You Baby,205,1,6,Willie Dixon,164127,5378455,0.99,,
2536,Leave My Girl Alone,205,1,6,B. Guy,256365,8438021,0.99,,
2537,Travis Walk,205,1,6,Stevie Ray Vaughan,140826,4650979,0.99,,
2538,Wall Of Denial,205,1,6,Doyle Bramhall/Stevie Ray Vaughan,336927,11085915,0.99,,
2539,Scratch-N-Sniff,205,1,6,Doyle Bramhall/Stevie Ray Vaughan,163422,5353627,0.99,,
2540,Love Me Darlin',205,1,6,C. Burnett,201586,6650869,0.99,,
2541,Riviera Paradise,205,1,6,Stevie Ray Vaughan,528692,17232776,0.99,,
2542,Dead And Bloated,206,1,1,R. DeLeo/Weiland,310386,10170433,0.99,,
2543,Sex Type Thing,206,1,1,D. DeLeo/Kretz/Weiland,218723,7102064,0.99,,
2544,Wicked Garden,206,1,1,D. DeLeo/R. DeLeo/Weiland,245368,7989505,0.99,,
2545,No Memory,206,1,1,Dean Deleo,80613,2660859,0.99,,
2546,Sin,206,1,1,R. DeLeo/Weiland,364800,12018823,0.99,,
2547,Naked Sunday,206,1,1,D. DeLeo/Kretz/R. DeLeo/Weiland,229720,7444201,0.99,,
2548,Creep,206,1,1,R. DeLeo/Weiland,333191,10894988,0.99,,
2549,Piece Of Pie,206,1,1,R. DeLeo/Weiland,324623,10605231,0.99,,
2550,Plush,206,1,1,R. DeLeo/Weiland,314017,10229848,0.99,,
2551,Wet My Bed,206,1,1,R. DeLeo/Weiland,96914,3198627,0.99,,
2552,Crackerman,206,1,1,Kretz/R. DeLeo/Weiland,194403,6317361,0.99,,
2553,Where The River Goes,206,1,1,D. DeLeo/Kretz/Weiland,505991,16468904,0.99,,
2554,Soldier Side - Intro,207,1,3,"Dolmayan, John/Malakian, Daron/Odadjian, Shavo",63764,2056079,0.99,,
2555,B.Y.O.B.,207,1,3,"Tankian, Serj",255555,8407935,0.99,,
2556,Revenga,207,1,3,"Tankian, Serj",228127,7503805,0.99,,
2557,Cigaro,207,1,3,"Tankian, Serj",131787,4321705,0.99,,
2558,Radio/Video,207,1,3,"Dolmayan, John/Malakian, Daron/Odadjian, Shavo",249312,8224917,0.99,,
2559,This Cocaine Makes Me Feel Like I'm On This Song,207,1,3,"Tankian, Serj",128339,4185193,0.99,,
2560,Violent Pornography,207,1,3,"Dolmayan, John/Malakian, Daron/Odadjian, Shavo",211435,6985960,0.99,,
2561,Question!,207,1,3,"Tankian, Serj",200698,6616398,0.99,,
2562,Sad Statue,207,1,3,"Tankian, Serj",205897,6733449,0.99,,
2563,Old School Hollywood,207,1,3,"Dolmayan, John/Malakian, Daron/Odadjian, Shavo",176953,5830258,0.99,,
2564,Lost in Hollywood,207,1,3,"Tankian, Serj",320783,10535158,0.99,,
2565,The Sun Road,208,1,1,"Terry Bozzio, Steve Stevens, Tony Levin",880640,29008407,0.99,,
2566,Dark Corners,208,1,1,"Terry Bozzio, Steve Stevens, Tony Levin",513541,16839223,0.99,,
2567,Duende,208,1,1,"Terry Bozzio, Steve Stevens, Tony Levin",447582,14956771,0.99,,
2568,Black Light Syndrome,208,1,1,"Terry Bozzio, Steve Stevens, Tony Levin",526471,17300835,0.99,,
2569,Falling in Circles,208,1,1,"Terry Bozzio, Steve Stevens, Tony Levin",549093,18263248,0.99,,
2570,Book of Hours,208,1,1,"Terry Bozzio, Steve Stevens, Tony Levin",583366,19464726,0.99,,
2571,Chaos-Control,208,1,1,"Terry Bozzio, Steve Stevens, Tony Levin",529841,17455568,0.99,,
2572,Midnight From The Inside Out,209,1,6,Chris Robinson/Rich Robinson,286981,9442157,0.99,,
2573,Sting Me,209,1,6,Chris Robinson/Rich Robinson,268094,8813561,0.99,,
2574,Thick & Thin,209,1,6,Chris Robinson/Rich Robinson,222720,7284377,0.99,,
2575,Greasy Grass River,209,1,6,Chris Robinson/Rich Robinson,218749,7157045,0.99,,
2576,Sometimes Salvation,209,1,6,Chris Robinson/Rich Robinson,389146,12749424,0.99,,
2577,Cursed Diamonds,209,1,6,Chris Robinson/Rich Robinson,368300,12047978,0.99,,
2578,Miracle To Me,209,1,6,Chris Robinson/Rich Robinson,372636,12222116,0.99,,
2579,Wiser Time,209,1,6,Chris Robinson/Rich Robinson,459990,15161907,0.99,,
2580,Girl From A Pawnshop,209,1,6,Chris Robinson/Rich Robinson,404688,13250848,0.99,,
2581,Cosmic Fiend,209,1,6,Chris Robinson/Rich Robinson,308401,10115556,0.99,,
2582,Black Moon Creeping,210,1,6,Chris Robinson/Rich Robinson,359314,11740886,0.99,,
2583,High Head Blues,210,1,6,Chris Robinson/Rich Robinson,371879,12227998,0.99,,
2584,Title Song,210,1,6,Chris Robinson/Rich Robinson,505521,16501316,0.99,,
2585,She Talks To Angels,210,1,6,Chris Robinson/Rich Robinson,361978,11837342,0.99,,
2586,Twice As Hard,210,1,6,Chris Robinson/Rich Robinson,275565,9008067,0.99,,
2587,Lickin',210,1,6,Chris Robinson/Rich Robinson,314409,10331216,0.99,,
2588,Soul Singing,210,1,6,Chris Robinson/Rich Robinson,233639,7672489,0.99,,
2589,Hard To Handle,210,1,6,A.Isbell/A.Jones/O.Redding,206994,6786304,0.99,,
2590,Remedy,210,1,6,Chris Robinson/Rich Robinson,337084,11049098,0.99,,
2591,White Riot,211,1,4,Joe Strummer/Mick Jones,118726,3922819,0.99,,
2592,Remote Control,211,1,4,Joe Strummer/Mick Jones,180297,5949647,0.99,,
2593,Complete Control,211,1,4,Joe Strummer/Mick Jones,192653,6272081,0.99,,
2594,Clash City Rockers,211,1,4,Joe Strummer/Mick Jones,227500,7555054,0.99,,
2596,Tommy Gun,211,1,4,Joe Strummer/Mick Jones,195526,6399872,0.99,,
